Ejercicio,REGION,Código Entidad,Entidad,Código Departamento,Departamento,Código Clase,Clase,Código Sección,Sección,Código Grupo,Grupo,Código Recurso,Recurso,Asignado,Modificado,Vigente,Devengado,Percibido
2019,REGIÓN I METROPOLITANA,12100104,MUNICIPALIDAD DE SAN JOSÉ DEL GOLFO,0100,GUATEMALA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,34100.00,0.00,34100.00,30675.00,30675.00
2019,REGIÓN I METROPOLITANA,12100104,MUNICIPALIDAD DE SAN JOSÉ DEL GOLFO,0100,GUATEMALA,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14210,SERVICIOS DE TELECOMUNICACIONES,14210,SERVICIOS DE TELECOMUNICACIONES,2400.00,0.00,2400.00,0.00,0.00
2019,REGIÓN I METROPOLITANA,12100104,MUNICIPALIDAD DE SAN JOSÉ DEL GOLFO,0100,GUATEMALA,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,510800.00,0.00,510800.00,502350.00,502350.00
2019,REGIÓN I METROPOLITANA,12100104,MUNICIPALIDAD DE SAN JOSÉ DEL GOLFO,0100,GUATEMALA,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,750000.00,0.00,750000.00,363296.13,363296.13
2019,REGIÓN I METROPOLITANA,12100104,MUNICIPALIDAD DE SAN JOSÉ DEL GOLFO,0100,GUATEMALA,15000,RENTAS DE LA PROPIEDAD,15300,ARRENDAMIENTO DE TIERRAS Y TERRENOS,15310,ARRENDAMIENTO DE TIERRAS Y TERRENOS,15310,ARRENDAMIENTO DE TIERRAS Y TERRENOS,50000.00,0.00,50000.00,0.00,0.00
2019,REGIÓN I METROPOLITANA,12100104,MUNICIPALIDAD DE SAN JOSÉ DEL GOLFO,0100,GUATEMALA,16000,TRANSFERENCIAS CORRIENTES,16100,DEL SECTOR PRIVADO,16130,DE EMPRESAS PRIVADAS,16130,DE EMPRESAS PRIVADAS,0.00,10000.00,10000.00,10000.00,10000.00
2019,REGIÓN I METROPOLITANA,12100104,MUNICIPALIDAD DE SAN JOSÉ DEL GOLFO,0100,GUATEMALA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,4996480.58,436394.30,5432874.88,5346038.44,5346038.44
2019,REGIÓN I METROPOLITANA,12100104,MUNICIPALIDAD DE SAN JOSÉ DEL GOLFO,0100,GUATEMALA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,25450611.23,148004.48,25598615.71,25880082.25,25880082.25
2019,REGIÓN I METROPOLITANA,12100104,MUNICIPALIDAD DE SAN JOSÉ DEL GOLFO,0100,GUATEMALA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,13733140.50,13733140.50,9572079.35,9572079.35
2019,REGIÓN I METROPOLITANA,12100104,MUNICIPALIDAD DE SAN JOSÉ DEL GOLFO,0100,GUATEMALA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,18385562.56,18385562.56,0.00,0.00
2019,REGIÓN I METROPOLITANA,12100104,MUNICIPALIDAD DE SAN JOSÉ DEL GOLFO,0100,GUATEMALA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,0.00,2006953.05,2006953.05,0.00,0.00
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,4130000.00,2033582.76,6163582.76,6100405.59,6100405.59
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10220,IMPUESTOS SOBRE PRODUCTOS INDUSTRIALES Y PRIMARIOS,10224,REGALÍAS,12000.00,0.00,12000.00,4013.56,4013.56
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,309950.00,0.00,309950.00,260608.50,260608.50
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,200100.00,0.00,200100.00,192790.00,192790.00
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,73450.00,0.00,73450.00,44425.00,44425.00
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTÁCULOS,5200.00,0.00,5200.00,0.00,0.00
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10287,SOBRE PRODUCTOS PRIMARIOS PECUARIOS,1200.00,0.00,1200.00,50.00,50.00
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,330000.00,0.00,330000.00,242005.00,242005.00
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,1100000.00,5866857.46,6966857.46,7097394.83,7097394.83
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,92000.00,0.00,92000.00,84990.00,84990.00
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11600,MULTAS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,27000.00,0.00,27000.00,21191.99,21191.99
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,100000.00,66286.19,166286.19,189993.38,189993.38
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,437000.00,44175.83,481175.83,467594.01,467594.01
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14110,VENTA DE INSUMOS AGRÍCOLAS,14110,VENTA DE INSUMOS AGRÍCOLAS,100000.00,0.00,100000.00,52432.00,52432.00
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14190,VENTA DE OTROS BIENES,14190,VENTA DE OTROS BIENES,1100.00,0.00,1100.00,770.00,770.00
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,1281000.00,136047.78,1417047.78,1444600.06,1444600.06
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,70000.00,0.00,70000.00,73561.63,73561.63
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,3860000.00,774327.74,4634327.74,4638817.83,4638817.83
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,16220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,30000.00,0.00,30000.00,15706.40,15706.40
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,19840000.00,3123135.56,22963135.56,22456439.37,22456439.37
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,43957158.93,43957158.93,18363519.93,18363519.93
2019,REGIÓN I METROPOLITANA,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,365055.87,365055.87,0.00,0.00
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,10003000.00,715605.37,10718605.37,10706226.20,10706226.20
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10220,IMPUESTOS SOBRE PRODUCTOS INDUSTRIALES Y PRIMARIOS,10224,REGALÍAS,8500.00,0.00,8500.00,4380.62,4380.62
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,700000.00,0.00,700000.00,543156.00,543156.00
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,12350000.00,1091451.55,13441451.55,10965466.36,10965466.36
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,900000.00,0.00,900000.00,593240.74,593240.74
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,705000.00,680000.00,1385000.00,1267743.00,1267743.00
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11600,MULTAS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,251000.00,50.00,251050.00,56202.50,56202.50
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,1625000.00,0.00,1625000.00,594687.81,594687.81
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,921500.00,5340.00,926840.00,670402.00,670402.00
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,6201000.00,171881.00,6372881.00,6041697.50,6041697.50
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,900000.00,0.00,900000.00,519318.18,519318.18
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,5716000.00,630087.52,6346087.52,6346087.52,6346087.52
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,16220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,12384.05,12384.05,12384.05,12384.05
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,27901000.00,2842161.66,30743161.66,30721303.08,30721303.08
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,22020048.53,22020048.53,9965064.66,9965064.66
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,30470917.78,30470917.78,0.00,0.00
2019,REGIÓN I METROPOLITANA,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,0.00,7216582.67,7216582.67,0.00,0.00
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,980266.77,0.00,980266.77,539291.33,539291.33
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,19525.00,0.00,19525.00,14680.00,14680.00
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,345980.00,0.00,345980.00,112440.00,112440.00
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,2802.00,0.00,2802.00,3735.00,3735.00
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTÁCULOS,18600.00,0.00,18600.00,18300.00,18300.00
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,202207.00,0.00,202207.00,154414.00,154414.00
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,2893917.09,286755.99,3180673.08,3666654.01,3666654.01
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,0.00,0.00,0.00,0.00,0.00
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,72955.00,0.00,72955.00,62775.00,62775.00
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,335.00,0.00,335.00,5290.00,5290.00
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,152529.60,0.00,152529.60,86066.38,86066.38
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,2474803.90,0.00,2474803.90,1349307.00,1349307.00
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,8390.46,0.00,8390.46,40319.46,40319.46
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,3948199.70,0.00,3948199.70,3945710.10,3945710.10
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,19103488.48,0.00,19103488.48,19101116.46,19101116.46
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,23982953.60,23982953.60,15119720.36,15119720.36
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,2006144.27,2006144.27,0.00,0.00
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,0.00,4521882.01,4521882.01,0.00,0.00
2019,REGIÓN I METROPOLITANA,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,24000,ENDEUDAMIENTO PÚBLICO INTERNO,24400,OBTENCIÓN DE PRESTAMOS INTERNOS A LARGO PLAZO,24430,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,24430,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,390607.91,390607.91,0.00,0.00
2019,REGIÓN I METROPOLITANA,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,214099991.00,0.00,214099991.00,111109047.61,111109047.61
2019,REGIÓN I METROPOLITANA,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,8351000.00,0.00,8351000.00,6240397.00,6240397.00
2019,REGIÓN I METROPOLITANA,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,64151600.00,0.00,64151600.00,26965918.53,26965918.53
2019,REGIÓN I METROPOLITANA,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,400000.00,0.00,400000.00,353800.00,353800.00
2019,REGIÓN I METROPOLITANA,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,665200.00,0.00,665200.00,616602.92,616602.92
2019,REGIÓN I METROPOLITANA,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11600,MULTAS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,62536616.00,0.00,62536616.00,16000145.54,16000145.54
